fips,log_poverty_rating,county,state
48037,4.165155261392066,Bowie,Texas
48039,4.492983762816976,Brazoria,Texas
48041,4.632437044883762,Brazos,Texas
48043,3.0784568180532927,Brewster,Texas
48045,2.3654879848909,Briscoe,Texas
48047,3.3184807251745174,Brooks,Texas
48049,3.6959192528313998,Brown,Texas
48051,3.398981066658131,Burleson,Texas
48053,3.693990610460777,Burnet,Texas
48055,3.781324455666988,Caldwell,Texas
48057,3.4896772916636984,Calhoun,Texas
48059,3.224014811372864,Callahan,Texas
48061,5.0292863549124744,Cameron,Texas
48063,3.3326404103874627,Camp,Texas
48065,2.7024305364455254,Carson,Texas
48067,3.7078255683322316,Cass,Texas
48069,3.056142262059052,Castro,Texas
48071,3.575303333422399,Chambers,Texas
48073,3.9149246482051483,Cherokee,Texas
48075,3.085290578230065,Childress,Texas
48077,3.0759117614827773,Clay,Texas
48079,2.7363965022766426,Cochran,Texas
48081,2.640481436970422,Coke,Texas
48083,3.1550322287909704,Coleman,Texas
48085,4.796657576570472,Collin,Texas
48087,2.7528164311882715,Collingsworth,Texas
48089,3.4574276929464847,Colorado,Texas
48091,4.017325554561722,Comal,Texas
48093,3.2595938788859486,Comanche,Texas
48095,2.606381365110605,Concho,Texas
48097,3.7122286696195355,Cooke,Texas
48099,3.8767372971406644,Coryell,Texas
48101,2.4216039268698313,Cottle,Texas
48103,2.6541765418779604,Crane,Texas
48105,2.677606952720493,Crockett,Texas
48107,3.0958664534785427,Crosby,Texas
48109,2.6273658565927325,Culberson,Texas
48111,2.9143431571194407,Dallam,Texas
48113,5.560584456595285,Dallas,Texas
48115,3.3688445068258215,Dawson,Texas
48117,3.491921712586151,Deaf Smith,Texas
48119,2.926342446625655,Delta,Texas
48121,4.751863929554984,Denton,Texas
48123,3.496237545166735,DeWitt,Texas
48125,2.5634810853944106,Dickens,Texas
48127,3.404320467221731,Dimmit,Texas
48129,2.6989700043360187,Donley,Texas
48131,3.400537989391946,Duval,Texas
48133,3.466274321789292,Eastland,Texas
48135,4.296248242948933,Ector,Texas
48137,2.6009728956867484,Edwards,Texas
48139,4.20227029773729,Ellis,Texas
48141,5.188939727485386,El Paso,Texas
48143,3.7735670489260587,Erath,Texas
48145,3.520352504083318,Falls,Texas
48147,3.6321534835106326,Fannin,Texas
48149,3.432969290874406,Fayette,Texas
48151,2.7058637122839193,Fisher,Texas
48153,2.9907826918031377,Floyd,Texas
48155,2.278753600952829,Foard,Texas
48157,4.725511439892173,Fort Bend,Texas
48159,3.184123354239671,Franklin,Texas
48161,3.4473131088235682,Freestone,Texas
48163,3.668758541750958,Frio,Texas
48165,3.450249108319361,Gaines,Texas
48167,4.581847298829637,Galveston,Texas
48169,3.0281644194244697,Garza,Texas
48171,3.3562171342197353,Gillespie,Texas
48173,2.0453229787866576,Glasscock,Texas
48175,3.004751155591001,Goliad,Texas
48177,3.5217916496391233,Gonzales,Texas
48179,3.4605971888976015,Gray,Texas
48181,4.189181397180737,Grayson,Texas
48183,4.297366513759765,Gregg,Texas
48185,3.6147917919564176,Grimes,Texas
48187,4.087568476161784,Guadalupe,Texas
48189,3.739018245883481,Hale,Texas
48191,2.8686444383948255,Hall,Texas
48193,3.0737183503461227,Hamilton,Texas
48195,2.7937903846908188,Hansford,Texas
48197,2.8750612633917,Hardeman,Texas
48199,3.8403570592033565,Hardin,Texas
48201,5.845764480653996,Harris,Texas
48203,4.064457989226918,Harrison,Texas
48205,2.583198773968623,Hartley,Texas
48207,3.025715383901341,Haskell,Texas
48209,4.3961121306114785,Hays,Texas
48211,2.53655844257153,Hemphill,Texas
48213,4.1536929400085505,Henderson,Texas
48215,5.363672137731615,Hidalgo,Texas
48217,3.6720978579357175,Hill,Texas
48219,3.5360531551592045,Hockley,Texas
48221,3.7467120225166606,Hood,Texas
48223,3.7299742856995555,Hopkins,Texas
48225,3.6263403673750423,Houston,Texas
48227,3.7227161674884948,Howard,Texas
48229,3.1280760126687155,Hudspeth,Texas
48231,4.149650113098115,Hunt,Texas
48233,3.3712526291249394,Hutchinson,Texas
48235,2.0569048513364727,Irion,Texas
48237,3.0835026198302673,Jack,Texas
48239,3.3001605369513523,Jackson,Texas
48241,3.8291107101552946,Jasper,Texas
48243,2.444044795918076,Jeff Davis,Texas
48245,4.602038276060981,Jefferson,Texas
48247,3.072249897613515,Jim Hogg,Texas
48249,3.9235030669421045,Jim Wells,Texas
48251,4.279552881150386,Johnson,Texas
48253,3.481729196960016,Jones,Texas
48255,3.4222614508136027,Karnes,Texas
48257,4.117536432710338,Kaufman,Texas
48259,3.540079088804173,Kendall,Texas
48261,1.7558748556724915,Kenedy,Texas
48263,1.9084850188786497,Kent,Texas
48265,3.8000293592441343,Kerr,Texas
48267,2.863322860120456,Kimble,Texas
48269,1.4771212547196624,King,Texas
48271,2.798650645445269,Kinney,Texas
48273,3.8327643049405316,Kleberg,Texas
48275,2.8318697742805017,Knox,Texas
48277,3.9566485792052033,Lamar,Texas
48279,3.3703280077795106,Lamb,Texas
48281,3.4194600727860704,Lampasas,Texas
48283,3.1934029030624176,La Salle,Texas
48285,3.3350565194390915,Lavaca,Texas
48287,3.2530955858490316,Lee,Texas
48289,3.396896449142524,Leon,Texas
48291,4.077985291029502,Liberty,Texas
48293,3.622214022966295,Limestone,Texas
48295,2.59659709562646,Lipscomb,Texas
48297,3.2612628687924934,Live Oak,Texas
48299,3.3688445068258215,Llano,Texas
48301,1.0791812460476249,Loving,Texas
48303,4.72817515690697,Lubbock,Texas
48305,2.974971994298069,Lynn,Texas
48307,3.13956426617585,McCulloch,Texas
48309,4.649081608732339,McLennan,Texas
48311,1.8864907251724818,McMullen,Texas
48313,3.3201462861110542,Madison,Texas
48315,3.315970345456918,Marion,Texas
48317,2.8419848045901137,Martin,Texas
48319,2.6989700043360187,Mason,Texas
48321,3.8017466192194602,Matagorda,Texas
48323,4.1900794539415145,Maverick,Texas
48325,3.7779340488377793,Medina,Texas
48327,2.6384892569546374,Menard,Texas
48329,4.240574207018384,Midland,Texas
48331,3.5982431916536224,Milam,Texas
48333,2.7944880466591697,Mills,Texas
48335,3.1149444157125847,Mitchell,Texas
48337,3.4008832155483626,Montague,Texas
48339,4.7308387787075965,Montgomery,Texas
48341,3.3914644118391033,Moore,Texas
48343,3.346352974450639,Morris,Texas
48345,2.322219294733919,Motley,Texas
48347,4.099369826389839,Nacogdoches,Texas
48349,3.818621726375889,Navarro,Texas
48351,3.467312062980552,Newton,Texas
48353,3.397244581010386,Nolan,Texas
48355,4.76689595401754,Nueces,Texas
48357,3.0472748673841794,Ochiltree,Texas
48359,2.3891660843645326,Oldham,Texas
48361,4.0131322760460035,Orange,Texas
48363,3.6954816764901977,Palo Pinto,Texas
48365,3.5140161804006493,Panola,Texas
48367,4.061603249608376,Parker,Texas
48369,3.050379756261458,Parmer,Texas
48371,3.4085791254086675,Pecos,Texas
48373,3.894260664446988,Polk,Texas
48375,4.3524526617530155,Potter,Texas
48377,3.109240968588203,Presidio,Texas
48379,3.2219355998280053,Rains,Texas
48381,4.085575969718504,Randall,Texas
48383,2.531478917042255,Reagan,Texas
48385,2.775974331129369,Real,Texas
48387,3.365862215402555,Red River,Texas
48389,3.452246574520437,Reeves,Texas
48391,3.087781417809542,Refugio,Texas
48393,1.7993405494535817,Roberts,Texas
48395,3.5439439424829065,Robertson,Texas
48397,3.698187569866122,Rockwall,Texas
48399,3.2377949932739227,Runnels,Texas
48401,3.87075494489014,Rusk,Texas
48403,3.263399331334002,Sabine,Texas
48405,3.2550311633455515,San Augustine,Texas
48407,3.6820547770738075,San Jacinto,Texas
48409,3.978043493909963,San Patricio,Texas
48411,3.0429690733931802,San Saba,Texas
48413,2.6201360549737576,Schleicher,Texas
48415,3.345765693114488,Scurry,Texas
48417,2.615950051656401,Shackelford,Texas
48419,3.7280289544205183,Shelby,Texas
48421,2.519827993775719,Sherman,Texas
48423,4.466645228363979,Smith,Texas
48425,2.9253120914996495,Somervell,Texas
48427,4.316829691494308,Starr,Texas
48429,3.1693804953119495,Stephens,Texas
48431,2.1271047983648077,Sterling,Texas
48433,2.298853076409707,Stonewall,Texas
48435,2.693726948923647,Sutton,Texas
48437,3.1439511164239633,Swisher,Texas
48439,5.325215904954646,Tarrant,Texas
48441,4.272398632455404,Taylor,Texas
48443,2.1335389083702174,Terrell,Texas
48445,3.387033701282363,Terry,Texas
48447,2.3201462861110542,Throckmorton,Texas
48449,3.7198282862543346,Titus,Texas
48451,4.167701234971369,Tom Green,Texas
48453,5.130279076116581,Travis,Texas
48455,3.4144719496293026,Trinity,Texas
48457,3.5289167002776547,Tyler,Texas
48459,3.7870351820262234,Upshur,Texas
48461,2.694605198933569,Upton,Texas
48463,3.7138264243805246,Uvalde,Texas
48465,3.990605211423919,Val Verde,Texas
48467,3.880012838366772,Van Zandt,Texas
48469,4.111396949345607,Victoria,Texas
48471,4.072249897613514,Walker,Texas
48473,3.8252313231999002,Waller,Texas
48475,3.1649473726218416,Ward,Texas
48477,3.5482665451707454,Washington,Texas
48479,4.7562784857251454,Webb,Texas
48481,3.826787238816292,Wharton,Texas
48483,2.762678563727436,Wheeler,Texas
48485,4.219689289085805,Wichita,Texas
48487,3.2650537885040145,Wilbarger,Texas
48489,3.7389390312034796,Willacy,Texas
48491,4.498503530678758,Williamson,Texas
48493,3.6203442997544935,Wilson,Texas
48495,2.9925535178321354,Winkler,Texas
48497,3.759290033024304,Wise,Texas
48499,3.7945577512547617,Wood,Texas
48501,2.9618954736678504,Yoakum,Texas
48503,3.3811150807098507,Young,Texas
48505,3.6276730317666157,Zapata,Texas
48507,3.5281450782531065,Zavala,Texas
49001,2.7701152947871015,Beaver,Utah
49003,3.617734035364018,Box Elder,Utah
49005,4.210666244309117,Cache,Utah
49007,3.512550992904211,Carbon,Utah
49009,1.806179973983887,Daggett,Utah
49011,4.286546283516697,Davis,Utah
49013,3.445136968713304,Duchesne,Utah
49015,3.0350292822023683,Emery,Utah
49017,2.662757831681574,Garfield,Utah
49019,3.0696680969115957,Grand,Utah
49021,3.8459038388987827,Iron,Utah
49023,3.0293837776852097,Juab,Utah
49025,2.8555191556678,Kane,Utah
49027,3.188084373714938,Millard,Utah
49029,2.6866362692622934,Morgan,Utah
49031,2.3560258571931225,Piute,Utah
49033,2.361727836017593,Rich,Utah
49035,5.012988990430653,Salt Lake,Utah
49037,3.517855418930029,San Juan,Utah
49039,3.568084331315394,Sanpete,Utah
49041,3.413299764081252,Sevier,Utah
49043,3.2940250940953226,Summit,Utah
49045,3.583085366347688,Tooele,Utah
49047,3.593286067020457,Uintah,Utah
49049,4.781116024785705,Utah,Utah
49051,3.230193378869046,Wasatch,Utah
49053,4.2198463860243605,Washington,Utah
49055,2.503790683057181,Wayne,Utah
49057,4.246670885690703,Weber,Utah
50001,3.429752280002408,Addison,Vermont
50003,3.5313511645830595,Bennington,Vermont
50005,3.5515719736742537,Caledonia,Vermont
50007,4.2063940644308735,Chittenden,Vermont
50009,2.958085848521085,Essex,Vermont
50011,3.672005445022952,Franklin,Vermont
50013,2.7641761323903307,Grand Isle,Vermont
50015,3.348499570283838,Lamoille,Vermont
50017,3.4235735197327357,Orange,Vermont
50019,3.52283531366053,Orleans,Vermont
50021,3.780533325316404,Rutland,Vermont
50023,3.6695957810243134,Washington,Vermont
50025,3.6790643181213127,Windham,Vermont
50027,3.6994040818153375,Windsor,Vermont
51001,3.7180862947830917,Accomack,Virginia
51003,3.8377146682849115,Albemarle,Virginia
51005,3.225309281725863,Alleghany,Virginia
51007,3.0831441431430524,Amelia,Virginia
51009,3.5616975326539935,Amherst,Virginia
51011,3.2990712600274095,Appomattox,Virginia
51013,4.249785175832251,Arlington,Virginia
51015,3.7209857441537393,Augusta,Virginia
51017,2.6085260335771943,Bath,Virginia
51019,3.8303319934519617,Bedford,Virginia
51021,2.8744818176994666,Bland,Virginia
51023,3.2776092143040914,Botetourt,Virginia
51025,3.467608105583633,Brunswick,Virginia
51027,3.636688447953283,Buchanan,Virginia
51029,3.400710636773231,Buckingham,Virginia
51031,3.766784515497859,Campbell,Virginia
51033,3.459844642388208,Caroline,Virginia
51035,3.6138418218760693,Carroll,Virginia
51036,2.9395192526186187,Charles City,Virginia
51037,3.353531559077762,Charlotte,Virginia
51041,4.360650205119749,Chesterfield,Virginia
51043,2.9595183769729982,Clarke,Virginia
51045,2.7573960287930244,Craig,Virginia
51047,3.6729286904427223,Culpeper,Virginia
51049,3.1370374547895126,Cumberland,Virginia
51051,3.5224442335063197,Dickenson,Virginia
51053,3.474507639116976,Dinwiddie,Virginia
51057,3.2422929049829308,Essex,Virginia
51059,4.835963108773932,Fairfax,Virginia
51061,3.6344772701607315,Fauquier,Virginia
51063,3.2511513431753545,Floyd,Virginia
51065,3.274850320016665,Fluvanna,Virginia
51067,3.8003733548913496,Franklin,Virginia
51069,3.7582304084577496,Frederick,Virginia
51071,3.2764618041732443,Giles,Virginia
51073,3.5043349118024643,Gloucester,Virginia
51075,3.1522883443830563,Goochland,Virginia
51077,3.4344092075875,Grayson,Virginia
51079,3.170848203643309,Greene,Virginia
51081,3.2853322276438846,Greensville,Virginia
51083,3.752432609261474,Halifax,Virginia
51085,3.7318304202881625,Hanover,Virginia
51087,4.454631469952393,Henrico,Virginia
51089,3.8619523749214517,Henry,Virginia
51091,2.432969290874406,Highland,Virginia
51093,3.5251744278352715,Isle of Wight,Virginia
51095,3.6400837313731205,James City,Virginia
51097,2.9138138523837167,King and Queen,Virginia
51099,3.1911714557285586,King George,Virginia
51101,3.071513805095089,King William,Virginia
51103,3.1408221801093106,Lancaster,Virginia
51105,3.7737133252770216,Lee,Virginia
51107,4.1108926008022175,Loudoun,Virginia
51109,3.551327988003846,Louisa,Virginia
51111,3.330413773349191,Lunenburg,Virginia
51113,3.087781417809542,Madison,Virginia
51115,2.884228769632604,Mathews,Virginia
51117,3.710709565724337,Mecklenburg,Virginia
51119,3.149527013754348,Middlesex,Virginia
51121,4.259068011762318,Montgomery,Virginia
51125,3.2425414282983844,Nelson,Virginia
51127,3.053462604925455,New Kent,Virginia
51131,3.317436496535099,Northampton,Virginia
51133,3.185542154854375,Northumberland,Virginia
51135,3.44544851426605,Nottoway,Virginia
51137,3.5482665451707454,Orange,Virginia
51139,3.426185825244511,Page,Virginia
51141,3.4271614029259654,Patrick,Virginia
51143,3.9523080096621253,Pittsylvania,Virginia
51145,3.1894903136993675,Powhatan,Virginia
51147,3.585686278452497,Prince Edward,Virginia
51149,3.4536240735914507,Prince George,Virginia
51153,4.4542806727960995,Prince William,Virginia
51155,3.6808791744268112,Pulaski,Virginia
51157,2.7937903846908188,Rappahannock,Virginia
51159,3.1149444157125847,Richmond,Virginia
51161,3.7721749608246142,Roanoke,Virginia
51163,3.40226138245468,Rockbridge,Virginia
51165,3.811709026696191,Rockingham,Virginia
51167,3.7219754015859534,Russell,Virginia
51169,3.4869968884318228,Scott,Virginia
51171,3.645520514905874,Shenandoah,Virginia
51173,3.6856521841155243,Smyth,Virginia
51175,3.3287872003545345,Southampton,Virginia
51177,3.9495363733761426,Spotsylvania,Virginia
51179,3.908324139276179,Stafford,Virginia
51181,2.8813846567705728,Surry,Virginia
51183,3.267406418752904,Sussex,Virginia
51185,3.9251573271758984,Tazewell,Virginia
51187,3.5801263254115825,Warren,Virginia
51191,3.805908455074197,Washington,Virginia
51193,3.4537768596904423,Westmoreland,Virginia
51195,3.847510965203248,Wise,Virginia
51197,3.5616975326539935,Wythe,Virginia
51199,3.5366846726209302,York,Virginia
51510,4.133315316898848,Alexandria city,Virginia
51520,3.5567847823070253,Bristol city,Virginia
51530,3.010299956639812,Buena Vista city,Virginia
51540,3.9984773030365064,Charlottesville city,Virginia
51550,4.296928319310418,Chesapeake city,Virginia
51570,3.2076343673889616,Colonial Heights city,Virginia
51580,2.8948696567452528,Covington city,Virginia
51590,3.95535095736766,Danville city,Virginia
51595,3.0187004986662433,Emporia city,Virginia
51600,3.2219355998280053,Fairfax city,Virginia
51610,2.709269960975831,Falls Church city,Virginia
51620,3.1781132523146316,Franklin city,Virginia
51630,3.6496268868405295,Fredericksburg city,Virginia
51640,3.0610753236297916,Galax city,Virginia
51650,4.2534833920870145,Hampton city,Virginia
51660,4.053040008642746,Harrisonburg city,Virginia
51670,3.6321534835106326,Hopewell city,Virginia
51678,3.030599721965951,Lexington city,Virginia
51680,4.077258863692948,Lynchburg city,Virginia
51683,3.4815859363676225,Manassas city,Virginia
51685,3.0394141191761372,Manassas Park city,Virginia
51690,3.3760291817281805,Martinsville city,Virginia
51700,4.411097565508278,Newport News city,Virginia
51710,4.597179429275773,Norfolk city,Virginia
51720,2.8785217955012063,Norton city,Virginia
51730,3.8223642524415493,Petersburg city,Virginia
51735,2.8095597146352675,Poquoson city,Virginia
51740,4.226857570288724,Portsmouth city,Virginia
51750,3.653501946962933,Radford city,Virginia
51760,4.623352681537992,Richmond city,Virginia
51770,4.279872181802656,Roanoke city,Virginia
51775,3.3418300569205104,Salem city,Virginia
51790,3.4323277922616042,Staunton city,Virginia
51800,3.9496826907952043,Suffolk city,Virginia
51810,4.503763453709424,Virginia Beach city,Virginia
51820,3.4387005329007363,Waynesboro city,Virginia
51830,3.287129620719111,Williamsburg city,Virginia
51840,3.5548524343720547,Winchester city,Virginia
53001,3.519696767159853,Adams,Washington
53003,3.4902394852462875,Asotin,Washington
53005,4.331164007951355,Benton,Washington
53007,3.969974730121715,Chelan,Washington
53009,3.928190948038757,Clallam,Washington
53011,4.648828210988801,Clark,Washington
53013,2.6848453616444123,Columbia,Washington
53015,4.137638905022756,Cowlitz,Washington
53017,3.6743098889414774,Douglas,Washington
53019,3.1316186643491255,Ferry,Washington
53021,4.093736784562339,Franklin,Washington
53023,2.45178643552429,Garfield,Washington
53025,4.126358727069269,Grant,Washington
53027,3.9741430999022147,Grays Harbor,Washington
53029,3.780821175853473,Island,Washington
53031,3.6012993101943374,Jefferson,Washington
53033,5.233290619633647,King,Washington
53035,4.296379953771385,Kitsap,Washington
53037,3.801129187579704,Kittitas,Washington
53039,3.478999131673357,Klickitat,Washington
53041,3.9879342652321585,Lewis,Washington
53043,2.9916690073799486,Lincoln,Washington
53045,3.9107844347928373,Mason,Washington
53047,3.834293512442696,Okanogan,Washington
53049,3.4765418090274287,Pacific,Washington
53051,3.3406423775607053,Pend Oreille,Washington
53053,4.919747331814146,Pierce,Washington
53055,3.150449409460881,San Juan,Washington
53057,4.155761012877924,Skagit,Washington
53059,3.095518042323151,Skamania,Washington
53061,4.755379324985936,Snohomish,Washington
53063,4.8178957571617955,Spokane,Washington
53065,3.8285310066451013,Stevens,Washington
53067,4.416723697546734,Thurston,Washington
53069,2.678518379040114,Wahkiakum,Washington
53071,3.8511971761741606,Walla Walla,Washington
53073,4.451939869365103,Whatcom,Washington
53075,4.055645859994655,Whitman,Washington
53077,4.615086914904705,Yakima,Washington
54001,3.4545399849648186,Barbour,West Virginia
54003,4.112001395486189,Berkeley,West Virginia
54005,3.6039018317316716,Boone,West Virginia
54007,3.3939260065858368,Braxton,West Virginia
54009,3.40671045860979,Brooke,West Virginia
54011,4.213172309046819,Cabell,West Virginia
54013,3.182984967003582,Calhoun,West Virginia
54015,3.27669152884504,Clay,West Virginia
54017,3.1386184338994925,Doddridge,West Virginia
54019,3.9201755220100227,Fayette,West Virginia
54021,3.186391215695493,Gilmer,West Virginia
54023,3.1752218003430523,Grant,West Virginia
54025,3.764475027434409,Greenbrier,West Virginia
54027,3.5199591807520685,Hampshire,West Virginia
54029,3.551327988003846,Hancock,West Virginia
54031,3.2853322276438846,Hardy,West Virginia
54033,3.8664645659717403,Harrison,West Virginia
54035,3.6735737964230517,Jackson,West Virginia
54037,3.7426465899387362,Jefferson,West Virginia
54039,4.454829621338289,Kanawha,West Virginia
54041,3.482730700079943,Lewis,West Virginia
54043,3.6009728956867484,Lincoln,West Virginia
54045,3.8342299028516775,Logan,West Virginia
54047,3.7704101315139065,McDowell,West Virginia
54049,3.899765801944386,Marion,West Virginia
54051,3.610766594773271,Marshall,West Virginia
54053,3.6014080605346837,Mason,West Virginia
54055,4.032135046879902,Mercer,West Virginia
54057,3.5140161804006493,Mineral,West Virginia
54059,3.8013350956745464,Mingo,West Virginia
54061,4.276162980319142,Monongalia,West Virginia
54063,3.315970345456918,Monroe,West Virginia
54065,3.267406418752904,Morgan,West Virginia
54067,3.6587743208443566,Nicholas,West Virginia
54069,3.740678425227455,Ohio,West Virginia
54071,2.967079734144497,Pendleton,West Virginia
54073,2.942008053022313,Pleasants,West Virginia
54075,3.103803720955957,Pocahontas,West Virginia
54077,3.652343055062715,Preston,West Virginia
54079,3.6956567599361905,Putnam,West Virginia
54081,4.082426300860772,Raleigh,West Virginia
54083,3.6437486854595256,Randolph,West Virginia
54085,3.2237554536572413,Ritchie,West Virginia
54087,3.419625360887743,Roane,West Virginia
54089,3.4352071032407476,Summers,West Virginia
54091,3.429752280002408,Taylor,West Virginia
54093,3.0060379549973173,Tucker,West Virginia
54095,3.114610984232173,Tyler,West Virginia
54097,3.6014080605346837,Upshur,West Virginia
54099,3.8838884578884807,Wayne,West Virginia
54101,3.2415464805965484,Webster,West Virginia
54103,3.385963570600697,Wetzel,West Virginia
54105,3.0064660422492318,Wirt,West Virginia
54107,4.065467672465651,Wood,West Virginia
54109,3.6659560294539566,Wyoming,West Virginia
55001,3.348499570283838,Adams,Wisconsin
55003,3.4240645254174877,Ashland,Wisconsin
55005,3.598571663482141,Barron,Wisconsin
55007,3.185542154854375,Bayfield,Wisconsin
55009,4.405790162302506,Brown,Wisconsin
55011,3.088844562727004,Buffalo,Wisconsin
55013,3.2846562827885157,Burnett,Wisconsin
55015,3.431524584187451,Calumet,Wisconsin
55017,3.7371926427047373,Chippewa,Wisconsin
55019,3.663229634532868,Clark,Wisconsin
55021,3.5770319856260313,Columbia,Wisconsin
55023,3.252610340567373,Crawford,Wisconsin
55025,4.700383501596293,Dane,Wisconsin
55027,3.813714391881145,Dodge,Wisconsin
55029,3.4063698354692673,Door,Wisconsin
55031,3.682145076373832,Douglas,Wisconsin
55033,3.691169934131604,Dunn,Wisconsin
55035,4.024731889655249,Eau Claire,Wisconsin
55037,2.6655809910179533,Florence,Wisconsin
55039,3.864866914328526,Fond du Lac,Wisconsin
55041,3.159266331093494,Forest,Wisconsin
55043,3.797821311364024,Grant,Wisconsin
55045,3.3710678622717363,Green,Wisconsin
55047,3.3386556655787003,Green Lake,Wisconsin
55049,3.3502480183341627,Iowa,Wisconsin
55051,2.8506462351830666,Iron,Wisconsin
55053,3.3774883833761327,Jackson,Wisconsin
55055,3.765221366304981,Jefferson,Wisconsin
55057,3.5303277897780863,Juneau,Wisconsin
55059,4.210799910396751,Kenosha,Wisconsin
55061,3.1749315935284423,Kewaunee,Wisconsin
55063,4.123198075031999,La Crosse,Wisconsin
55065,3.2713768718940743,Lafayette,Wisconsin
55067,3.387567779417189,Langlade,Wisconsin
55069,3.3900514964589874,Lincoln,Wisconsin
55071,3.8387861449465945,Manitowoc,Wisconsin
55073,4.04241798814325,Marathon,Wisconsin
55075,3.6578204560156973,Marinette,Wisconsin
55077,3.1861083798132053,Marquette,Wisconsin
55078,3.0565237240791006,Menominee,Wisconsin
55079,5.194922081975965,Milwaukee,Wisconsin
55081,3.6933751510251853,Monroe,Wisconsin
55083,3.544811911757776,Oconto,Wisconsin
55085,3.49373680227684,Oneida,Wisconsin
55087,4.1176026916900845,Outagamie,Wisconsin
55089,3.5939502952639875,Ozaukee,Wisconsin
55091,2.808210972924222,Pepin,Wisconsin
55093,3.591064607026499,Pierce,Wisconsin
55095,3.570893036218392,Polk,Wisconsin
55097,3.9028184680822533,Portage,Wisconsin
55099,3.2920344359947364,Price,Wisconsin
55101,4.374528394381243,Racine,Wisconsin
55103,3.325310371711061,Richland,Wisconsin
55105,4.295677034017465,Rock,Wisconsin
55107,3.2340108175871793,Rusk,Wisconsin
55109,3.723044991643445,St. Croix,Wisconsin
55111,3.8109713998222077,Sauk,Wisconsin
55113,3.3144992279731516,Sawyer,Wisconsin
55115,3.585573518622731,Shawano,Wisconsin
55117,3.956696564894651,Sheboygan,Wisconsin
55119,3.288249225571986,Taylor,Wisconsin
55121,3.414639146737009,Trempealeau,Wisconsin
55123,3.633165353683903,Vernon,Wisconsin
55125,3.3909351071033793,Vilas,Wisconsin
55127,3.9791840336744184,Walworth,Wisconsin
55129,3.298853076409707,Washburn,Wisconsin
55131,3.841484609335393,Washington,Wisconsin
55133,4.276806345628763,Waukesha,Wisconsin
55135,3.6363875858131567,Waupaca,Wisconsin
55137,3.456821348021599,Waushara,Wisconsin
55139,4.203168922875464,Winnebago,Wisconsin
55141,3.8884041677370464,Wood,Wisconsin
56001,3.767971721381619,Albany,Wyoming
56003,3.146128035678238,Big Horn,Wyoming
56005,3.544811911757776,Campbell,Wyoming
56007,3.2143138974244,Carbon,Wyoming
56009,3.0989896394011773,Converse,Wyoming
56011,2.7810369386211318,Crook,Wyoming
56013,3.6934631272195313,Fremont,Wyoming
56015,3.1922886125681202,Goshen,Wyoming
56017,2.673941998634088,Hot Springs,Wyoming
56019,2.8756399370041685,Johnson,Wyoming
56021,3.9635044994142907,Laramie,Wyoming
56023,3.140193678578631,Lincoln,Wyoming
56025,3.8884603180353863,Natrona,Wyoming
56027,2.499687082618404,Niobrara,Wyoming
56029,3.467756051244033,Park,Wyoming
56031,2.977266212427293,Platte,Wyoming
56033,3.3979400086720375,Sheridan,Wyoming
56035,2.8457180179666586,Sublette,Wyoming
56037,3.5381965783494542,Sweetwater,Wyoming
56039,3.144885418287142,Teton,Wyoming
56041,3.230193378869046,Uinta,Wyoming
56043,2.926856708949692,Washakie,Wyoming
56045,2.840106094456758,Weston,Wyoming
